Mes,ME/USD,Moneda,Anho,G/ME
9,"1.631,6500",XAU,2011,"6.740.346,15"
9,"4,2893",VEF,2011,"963,09"
9,"512,1000",CLP,2011,"8,07"
9,"1,3614",EUR,2011,"5.623,94"
9,"19,7500",UYU,2011,"209,16"
9,"0,9870",AUD,2011,"4.077,30"
9,"6,3933",CNY,2011,"646,15"
10,"1,0000",USD,2011,"4.217,00"
10,"2,2150",DEM,2011,"1.903,84"
10,"75,7200",JPY,2011,"55,69"
10,"1,6093",GBP,2011,"6.786,42"
10,"0,8632",CHF,2011,"4.885,31"
10,"7,4287",FRF,2011,"567,66"
10,"6,3732",SEK,2011,"661,68"
10,"2,4957",NLG,2011,"1.689,71"
10,"5,2582",DKK,2011,"801,99"
10,"188,4300",ESP,2011,"22,38"
10,"5,4220",NOK,2011,"777,76"
10,"15,5836",ATS,2011,"270,61"
10,"2.192,8300",ITL,2011,"1,92"
10,"45,6850",BEF,2011,"92,31"
10,"1,7025",BRL,2011,"2.476,95"
10,"4,2350",ARS,2011,"995,75"
10,"0,9961",CAD,2011,"4.233,51"
10,"7,7442",ZAR,2011,"544,54"
10,"1,5970",SDR,2011,"6.734,55"
10,"1.735,8900",XAU,2011,"7.320.248,13"
10,"4,2893",VEF,2011,"983,14"
10,"490,3000",CLP,2011,"8,60"
10,"1,4148",EUR,2011,"5.966,21"
10,"19,1000",UYU,2011,"220,79"
10,"1,0665",AUD,2011,"4.497,43"
10,"6,3570",CNY,2011,"663,36"
11,"1,0000",USD,2011,"4.453,00"
11,"77,8100",JPY,2011,"57,23"
11,"1,5587",GBP,2011,"6.940,89"
11,"0,9235",CHF,2011,"4.821,87"
11,"6,9274",SEK,2011,"642,81"
11,"5,5913",DKK,2011,"796,42"
11,"5,8962",NOK,2011,"755,23"
11,"1,8514",BRL,2011,"2.405,21"
11,"4,2625",ARS,2011,"1.044,69"
11,"1,0320",CAD,2011,"4.314,92"
11,"8,3963",ZAR,2011,"530,35"
11,"1,5545",SDR,2011,"6.922,19"
11,"1.707,4000",XAU,2011,"7.603.052,20"
11,"4,2893",VEF,2011,"1.038,16"
11,"524,8000",CLP,2011,"8,49"
11,"1,3299",EUR,2011,"5.922,04"
11,"19,8500",UYU,2011,"224,33"
11,"0,9977",AUD,2011,"4.442,76"
11,"6,3769",CNY,2011,"698,30"
12,"1,0000",USD,2011,"4.478,00"
12,"77,7600",JPY,2011,"57,59"
12,"1,5420",GBP,2011,"6.905,08"
12,"0,9433",CHF,2011,"4.747,16"
12,"6,9198",SEK,2011,"647,13"
12,"5,7571",DKK,2011,"777,82"
12,"6,0224",NOK,2011,"743,56"
12,"1,8714",BRL,2011,"2.392,86"
12,"4,3005",ARS,2011,"1.041,27"
12,"1,0229",CAD,2011,"4.377,75"
12,"8,1779",ZAR,2011,"547,57"
12,"1,5424",SDR,2011,"6.906,91"
12,"1.530,6000",XAU,2011,"6.854.026,80"
12,"4,2893",VEF,2011,"1.043,99"
12,"521,0000",CLP,2011,"8,60"
12,"1,2912",EUR,2011,"5.781,99"
12,"19,8000",UYU,2011,"226,16"
12,"1,0084",AUD,2011,"4.515,62"
12,"6,3185",CNY,2011,"708,71"
1,"1,0000",USD,2012,"4.722,00"
1,"76,6600",JPY,2012,"61,60"
1,"1,5689",GBP,2012,"7.408,35"
1,"0,9184",CHF,2012,"5.141,55"
1,"6,7847",SEK,2012,"695,98"
1,"5,6700",DKK,2012,"832,80"
1,"5,8546",NOK,2012,"806,55"
1,"1,7475",BRL,2012,"2.702,15"
1,"4,3325",ARS,2012,"1.089,90"
1,"1,0054",CAD,2012,"4.696,64"
1,"7,8351",ZAR,2012,"602,67"
1,"1,5471",SDR,2012,"7.305,41"
1,"1.724,5900",XAU,2012,"8.143.513,98"
1,"4,2893",VEF,2012,"1.100,88"
1,"487,1500",CLP,2012,"9,69"
1,"1,3109",EUR,2012,"6.190,07"
1,"19,4500",UYU,2012,"242,78"
1,"1,0551",AUD,2012,"4.982,18"
1,"6,3310",CNY,2012,"745,85"
1,"1.811,5400",COP,2012,"2,61"
1,"12,9954",MXN,2012,"363,36"
2,"1,0000",USD,2012,"4.275,00"
2,"80,6000",JPY,2012,"53,04"
2,"1,5830",GBP,2012,"6.767,33"
2,"0,8977",CHF,2012,"4.762,17"
2,"6,5812",SEK,2012,"649,58"
2,"5,5421",DKK,2012,"771,37"
2,"5,5747",NOK,2012,"766,86"
2,"1,7014",BRL,2012,"2.512,64"
2,"4,3530",ARS,2012,"982,08"
2,"0,9954",CAD,2012,"4.294,76"
2,"7,5399",ZAR,2012,"566,98"
2,"1,5548",SDR,2012,"6.646,77"
2,"1.783,4600",XAU,2012,"7.624.291,50"
2,"4,2893",VEF,2012,"996,67"
2,"477,5000",CLP,2012,"8,95"
2,"1,3415",EUR,2012,"5.734,91"
2,"19,3000",UYU,2012,"221,50"
2,"1,0754",AUD,2012,"4.597,34"
2,"6,2990",CNY,2012,"678,68"
2,"1.767,9000",COP,2012,"2,42"
2,"12,8520",MXN,2012,"332,63"
3,"1,0000",USD,2012,"4.324,00"
3,"82,2100",JPY,2012,"52,60"
3,"1,5882",GBP,2012,"6.867,38"
3,"0,9082",CHF,2012,"4.761,07"
3,"6,6756",SEK,2012,"647,73"
3,"5,6075",DKK,2012,"771,11"
3,"5,7598",NOK,2012,"750,72"
3,"1,8342",BRL,2012,"2.357,43"
3,"4,3730",ARS,2012,"988,79"
3,"1,0008",CAD,2012,"4.320,54"
3,"7,7455",ZAR,2012,"558,26"
3,"1,5451",SDR,2012,"6.681,01"
3,"1.651,4400",XAU,2012,"7.140.826,56"
3,"4,2893",VEF,2012,"1.008,09"
3,"489,8000",CLP,2012,"8,83"
3,"1,3262",EUR,2012,"5.734,49"
3,"19,4000",UYU,2012,"222,89"
3,"1,0314",AUD,2012,"4.459,77"
3,"6,3057",CNY,2012,"685,73"
3,"1.781,8000",COP,2012,"2,43"
3,"12,8701",MXN,2012,"335,97"
4,"1,0000",USD,2012,"4.342,00"
4,"80,4500",JPY,2012,"53,97"
4,"1,6239",GBP,2012,"7.050,97"
4,"0,9066",CHF,2012,"4.789,32"
4,"6,7187",SEK,2012,"646,26"
4,"5,6141",DKK,2012,"773,41"
4,"5,7265",NOK,2012,"758,23"
4,"1,8848",BRL,2012,"2.303,69"
4,"4,4120",ARS,2012,"984,13"
4,"0,9809",CAD,2012,"4.426,55"
4,"7,7574",ZAR,2012,"559,72"
4,"1,5494",SDR,2012,"6.727,49"
4,"1.663,0400",XAU,2012,"7.220.919,68"
4,"4,2893",VEF,2012,"1.012,29"
4,"482,8000",CLP,2012,"8,99"
4,"1,3248",EUR,2012,"5.752,28"
4,"19,6500",UYU,2012,"220,97"
4,"1,0444",AUD,2012,"4.534,78"
4,"6,3093",CNY,2012,"688,19"
4,"1.758,6000",COP,2012,"2,47"
4,"12,9999",MXN,2012,"334,00"
5,"1,0000",USD,2012,"4.481,00"
5,"78,9400",JPY,2012,"56,76"
5,"1,5525",GBP,2012,"6.956,75"
5,"0,9687",CHF,2012,"4.625,79"
5,"7,2412",SEK,2012,"618,82"
5,"5,9923",DKK,2012,"747,79"
5,"6,0719",NOK,2012,"737,99"
5,"2,0065",BRL,2012,"2.233,24"
5,"4,4680",ARS,2012,"1.002,91"
5,"1,0289",CAD,2012,"4.355,14"
5,"8,4972",ZAR,2012,"527,35"
5,"1,5116",SDR,2012,"6.773,48"
5,"1.548,4600",XAU,2012,"6.938.649,26"
5,"4,2893",VEF,2012,"1.044,69"
5,"518,0000",CLP,2012,"8,65"
5,"1,2396",EUR,2012,"5.554,65"
5,"20,2000",UYU,2012,"221,83"
5,"0,9738",AUD,2012,"4.363,60"
5,"6,3570",CNY,2012,"704,89"
5,"1.827,9000",COP,2012,"2,45"
5,"14,0600",MXN,2012,"318,71"
6,"1,0000",USD,2012,"4.529,00"
6,"79,3000",JPY,2012,"57,11"
6,"1,5507",GBP,2012,"7.023,12"
6,"0,9663",CHF,2012,"4.686,95"
6,"7,0701",SEK,2012,"640,59"
6,"5,9789",DKK,2012,"757,50"
6,"6,0764",NOK,2012,"745,34"
6,"2,0910",BRL,2012,"2.165,95"
6,"4,5045",ARS,2012,"1.005,44"
6,"1,0334",CAD,2012,"4.382,62"
6,"8,4126",ZAR,2012,"538,36"
6,"1,5106",SDR,2012,"6.841,51"
6,"1.554,8900",XAU,2012,"7.042.096,81"
6,"4,2893",VEF,2012,"1.055,88"
6,"510,0000",CLP,2012,"8,88"
6,"1,2428",EUR,2012,"5.628,64"
6,"21,5500",UYU,2012,"210,16"
6,"1,0025",AUD,2012,"4.540,32"
6,"6,3572",CNY,2012,"712,42"
6,"1.807,9000",COP,2012,"2,51"
6,"13,6670",MXN,2012,"331,38"
7,"1,0000",USD,2012,"4.405,00"
7,"78,2400",JPY,2012,"56,30"
7,"1,5692",GBP,2012,"6.912,33"
7,"0,9801",CHF,2012,"4.494,44"
7,"6,7879",SEK,2012,"648,95"
7,"6,0685",DKK,2012,"725,88"
7,"6,0442",NOK,2012,"728,80"
7,"2,0354",BRL,2012,"2.164,19"
7,"4,5725",ARS,2012,"963,37"
7,"1,0028",CAD,2012,"4.392,70"
7,"8,2086",ZAR,2012,"536,63"
7,"1,5078",SDR,2012,"6.641,86"
7,"1.618,9000",XAU,2012,"7.131.254,50"
7,"4,2893",VEF,2012,"1.026,97"
7,"482,7000",CLP,2012,"9,13"
7,"1,2253",EUR,2012,"5.397,45"
7,"21,2500",UYU,2012,"207,29"
7,"1,0481",AUD,2012,"4.616,88"
7,"6,3792",CNY,2012,"690,53"
7,"1.789,2000",COP,2012,"2,46"
7,"13,2847",MXN,2012,"331,58"
8,"1,0000",USD,2012,"4.427,00"
8,"78,5300",JPY,2012,"56,37"
8,"1,5808",GBP,2012,"6.998,20"
8,"0,9605",CHF,2012,"4.609,06"
8,"6,6851",SEK,2012,"662,22"
8,"5,9575",DKK,2012,"743,10"
8,"5,8181",NOK,2012,"760,90"
8,"2,0464",BRL,2012,"2.163,31"
8,"4,6275",ARS,2012,"956,67"
8,"0,9920",CAD,2012,"4.462,70"
8,"8,4551",ZAR,2012,"523,59"
8,"1,5203",SDR,2012,"6.730,37"
8,"1.654,8900",XAU,2012,"7.326.198,03"
8,"4,2893",VEF,2012,"1.032,10"
8,"481,1000",CLP,2012,"9,20"
8,"1,2502",EUR,2012,"5.534,64"
8,"21,5000",UYU,2012,"205,91"
8,"1,0310",AUD,2012,"4.564,24"
8,"6,3494",CNY,2012,"697,23"
8,"1.830,5000",COP,2012,"2,42"
8,"13,3757",MXN,2012,"330,97"
9,"1,0000",USD,2012,"4.462,00"
9,"77,6400",JPY,2012,"57,47"
9,"1,6193",GBP,2012,"7.225,32"
9,"0,9398",CHF,2012,"4.747,82"
9,"6,5515",SEK,2012,"681,07"
9,"5,7976",DKK,2012,"769,63"
9,"5,7245",NOK,2012,"779,46"
9,"2,0301",BRL,2012,"2.197,92"
9,"4,6900",ARS,2012,"951,39"
9,"0,9835",CAD,2012,"4.536,86"
9,"8,1863",ZAR,2012,"545,06"
9,"1,5398",SDR,2012,"6.870,59"
9,"1.765,1000",XAU,2012,"7.875.876,20"
9,"4,2893",VEF,2012,"1.040,26"
9,"471,7000",CLP,2012,"9,46"
9,"1,2855",EUR,2012,"5.735,90"
9,"21,0000",UYU,2012,"212,48"
9,"1,0410",AUD,2012,"4.644,94"
9,"6,3021",CNY,2012,"708,02"
9,"1.798,7000",COP,2012,"2,48"
9,"12,8668",MXN,2012,"346,78"
10,"1,0000",USD,2012,"4.463,00"
10,"79,5900",JPY,2012,"56,07"
10,"1,6078",GBP,2012,"7.175,61"
10,"0,9327",CHF,2012,"4.785,03"
10,"6,6397",SEK,2012,"672,17"
10,"5,7562",DKK,2012,"775,34"
10,"5,7372",NOK,2012,"777,91"
10,"2,0310",BRL,2012,"2.197,44"
10,"4,7575",ARS,2012,"938,10"
10,"0,9994",CAD,2012,"4.465,68"
10,"8,6195",ZAR,2012,"517,78"
10,"1,5358",SDR,2012,"6.854,28"
10,"1.709,7000",XAU,2012,"7.630.391,10"
10,"4,2893",VEF,2012,"1.040,50"
10,"479,5000",CLP,2012,"9,31"
10,"1,2958",EUR,2012,"5.783,16"
10,"19,6500",UYU,2012,"227,12"
10,"1,0370",AUD,2012,"4.628,13"
10,"6,2403",CNY,2012,"715,19"
10,"1.829,7300",COP,2012,"2,44"
10,"13,0410",MXN,2012,"342,23"
11,"1,0000",USD,2012,"4.442,00"
11,"82,0100",JPY,2012,"54,16"
11,"1,6035",GBP,2012,"7.122,75"
11,"0,9263",CHF,2012,"4.795,42"
11,"6,6547",SEK,2012,"667,50"
11,"5,7404",DKK,2012,"773,81"
11,"5,6623",NOK,2012,"784,49"
11,"2,1030",BRL,2012,"2.112,22"
11,"4,8275",ARS,2012,"920,15"
11,"0,9926",CAD,2012,"4.475,12"
11,"8,7795",ZAR,2012,"505,95"
11,"1,5305",SDR,2012,"6.798,48"
11,"1.723,7100",XAU,2012,"7.656.719,82"
11,"4,2893",VEF,2012,"1.035,60"
11,"479,3000",CLP,2012,"9,27"
11,"1,2992",EUR,2012,"5.771,05"
11,"19,5300",UYU,2012,"227,45"
11,"1,0435",AUD,2012,"4.635,23"
11,"6,2281",CNY,2012,"713,22"
11,"1.812,7500",COP,2012,"2,45"
11,"12,9447",MXN,2012,"343,15"
12,"1,0000",USD,2012,"4.224,00"
12,"86,0300",JPY,2012,"49,10"
12,"1,6126",GBP,2012,"6.811,62"
12,"0,9145",CHF,2012,"4.618,92"
12,"6,4949",SEK,2012,"650,36"
12,"5,6474",DKK,2012,"747,95"
12,"5,5770",NOK,2012,"757,40"
12,"2,0455",BRL,2012,"2.065,02"
12,"4,9100",ARS,2012,"860,29"
12,"0,9946",CAD,2012,"4.246,93"
12,"8,4775",ZAR,2012,"498,26"
12,"1,5415",SDR,2012,"6.511,30"
12,"1.660,9900",XAU,2012,"7.016.021,76"
12,"4,2893",VEF,2012,"984,78"
12,"479,4000",CLP,2012,"8,81"
12,"1,3208",EUR,2012,"5.579,06"
12,"19,0500",UYU,2012,"221,73"
12,"1,0388",AUD,2012,"4.387,89"
12,"6,2313",CNY,2012,"677,87"
12,"1.774,0000",COP,2012,"2,38"
12,"12,9751",MXN,2012,"325,55"
1,"1,0000",USD,2013,"4.116,00"
1,"91,1900",JPY,2013,"45,14"
1,"1,5772",GBP,2013,"6.491,76"
1,"0,9149",CHF,2013,"4.498,85"
1,"6,3515",SEK,2013,"648,04"
1,"5,5047",DKK,2013,"747,72"
1,"5,4838",NOK,2013,"750,57"
1,"1,9885",BRL,2013,"2.069,90"
1,"4,9750",ARS,2013,"827,34"
1,"1,0040",CAD,2013,"4.099,60"
1,"9,0729",ZAR,2013,"453,66"
1,"1,5407",SDR,2013,"6.341,52"
1,"1.680,8000",XAU,2013,"6.918.172,80"
1,"4,2893",VEF,2013,"959,60"
1,"471,7000",CLP,2013,"8,73"
1,"1,3551",EUR,2013,"5.577,59"
1,"19,1800",UYU,2013,"214,60"
1,"1,0420",AUD,2013,"4.288,87"
1,"6,2204",CNY,2013,"661,69"
1,"1.771,7000",COP,2013,"2,32"
1,"12,7391",MXN,2013,"323,10"
2,"1,0000",USD,2013,"3.966,00"
2,"91,3100",JPY,2013,"43,43"
2,"1,5152",GBP,2013,"6.009,28"
2,"0,9301",CHF,2013,"4.264,06"
2,"6,4419",SEK,2013,"615,66"
2,"5,6996",DKK,2013,"695,84"
2,"5,7008",NOK,2013,"695,69"
2,"1,9800",BRL,2013,"2.003,03"
2,"5,0360",ARS,2013,"787,53"
2,"1,0272",CAD,2013,"3.860,98"
2,"8,8642",ZAR,2013,"447,42"
2,"1,5143",SDR,2013,"6.005,71"
2,"1.606,1100",XAU,2013,"6.369.832,26"
2,"6,2842",VEF,2013,"631,11"
2,"473,3000",CLP,2013,"8,38"
2,"1,3081",EUR,2013,"5.187,92"
2,"19,0000",UYU,2013,"208,74"
2,"1,0189",AUD,2013,"4.040,96"
2,"6,2271",CNY,2013,"636,89"
2,"1.818,1500",COP,2013,"2,18"
2,"12,8847",MXN,2013,"307,81"
3,"1,0000",USD,2013,"4.022,00"
3,"94,2000",JPY,2013,"42,70"
3,"1,5161",GBP,2013,"6.097,75"
3,"0,9482",CHF,2013,"4.241,72"
3,"6,4816",SEK,2013,"620,53"
3,"5,7892",DKK,2013,"694,74"
3,"5,8241",NOK,2013,"690,58"
3,"2,0040",BRL,2013,"2.006,99"
3,"5,1175",ARS,2013,"785,93"
3,"1,0177",CAD,2013,"3.952,05"
3,"9,2253",ZAR,2013,"435,98"
3,"1,5001",SDR,2013,"6.033,40"
3,"1.599,5100",XAU,2013,"6.433.229,22"
3,"6,2842",VEF,2013,"640,02"
3,"472,3000",CLP,2013,"8,52"
3,"1,2869",EUR,2013,"5.175,91"
3,"18,7800",UYU,2013,"214,16"
3,"1,0485",AUD,2013,"4.217,07"
3,"6,2108",CNY,2013,"647,58"
3,"1.828,3000",COP,2013,"2,20"
3,"12,3315",MXN,2013,"326,16"
4,"1,0000",USD,2013,"4.114,00"
4,"98,1300",JPY,2013,"41,92"
4,"1,5488",GBP,2013,"6.371,76"
4,"0,9380",CHF,2013,"4.385,93"
4,"6,5503",SEK,2013,"628,06"
4,"5,6974",DKK,2013,"722,08"
4,"5,8265",NOK,2013,"706,08"
4,"2,0018",BRL,2013,"2.055,15"
4,"5,1800",ARS,2013,"794,21"
4,"1,0132",CAD,2013,"4.060,40"
4,"8,9728",ZAR,2013,"458,50"
4,"1,5092",SDR,2013,"6.208,85"
4,"1.467,5400",XAU,2013,"6.037.459,56"
4,"6,2842",VEF,2013,"654,66"
4,"471,6000",CLP,2013,"8,72"
4,"1,3086",EUR,2013,"5.383,58"
4,"18,7500",UYU,2013,"219,41"
4,"1,0342",AUD,2013,"4.254,70"
4,"6,1647",CNY,2013,"667,35"
4,"1.828,2000",COP,2013,"2,25"
4,"12,1386",MXN,2013,"338,92"
5,"1,0000",USD,2013,"4.265,00"
5,"100,9900",JPY,2013,"42,23"
5,"1,5204",GBP,2013,"6.484,51"
5,"0,9552",CHF,2013,"4.465,03"
5,"6,5601",SEK,2013,"650,14"
5,"5,7163",DKK,2013,"746,11"
5,"5,8283",NOK,2013,"731,77"
5,"2,1095",BRL,2013,"2.021,81"
5,"5,2775",ARS,2013,"808,15"
5,"1,0308",CAD,2013,"4.137,56"
5,"10,0040",ZAR,2013,"426,33"
5,"1,4968",SDR,2013,"6.383,85"
5,"1.416,0600",XAU,2013,"6.039.495,90"
5,"6,2842",VEF,2013,"678,69"
5,"492,4500",CLP,2013,"8,66"
5,"1,3039",EUR,2013,"5.561,13"
5,"19,9800",UYU,2013,"213,46"
5,"0,9670",AUD,2013,"4.124,26"
5,"6,1307",CNY,2013,"695,68"
5,"1.890,7400",COP,2013,"2,26"
5,"12,7776",MXN,2013,"333,79"
6,"1,0000",USD,2013,"4.477,00"
6,"98,3700",JPY,2013,"45,51"
6,"1,5226",GBP,2013,"6.816,68"
6,"0,9465",CHF,2013,"4.730,06"
6,"6,7512",SEK,2013,"663,14"
6,"5,7301",DKK,2013,"781,31"
6,"6,0575",NOK,2013,"739,08"
6,"2,1873",BRL,2013,"2.046,82"
6,"5,3750",ARS,2013,"832,93"
6,"1,0498",CAD,2013,"4.264,62"
6,"9,9735",ZAR,2013,"448,89"
6,"1,5038",SDR,2013,"6.732,51"
6,"1.228,3100",XAU,2013,"5.499.143,87"
6,"6,2842",VEF,2013,"712,42"
6,"504,5500",CLP,2013,"8,87"
6,"1,3016",EUR,2013,"5.827,26"
6,"20,2300",UYU,2013,"221,31"
6,"0,9268",AUD,2013,"4.149,28"
6,"6,1488",CNY,2013,"728,11"
6,"1.923,2200",COP,2013,"2,33"
6,"13,0475",MXN,2013,"343,13"
7,"1,0000",USD,2013,"4.413,00"
7,"98,0700",JPY,2013,"45,00"
7,"1,5254",GBP,2013,"6.731,59"
7,"0,9306",CHF,2013,"4.742,10"
7,"6,5456",SEK,2013,"674,19"
7,"5,6240",DKK,2013,"784,67"
7,"5,9340",NOK,2013,"743,68"
7,"2,2736",BRL,2013,"1.940,97"
7,"5,4975",ARS,2013,"802,73"
7,"1,0291",CAD,2013,"4.288,21"
7,"9,8125",ZAR,2013,"449,73"
7,"1,5147",SDR,2013,"6.684,37"
7,"1.324,5000",XAU,2013,"5.845.018,50"
7,"6,2842",VEF,2013,"702,24"
7,"514,8000",CLP,2013,"8,57"
7,"1,3254",EUR,2013,"5.848,99"
7,"21,1500",UYU,2013,"208,65"
7,"0,9059",AUD,2013,"3.997,74"
7,"6,1315",CNY,2013,"719,73"
7,"1.888,5500",COP,2013,"2,34"
7,"12,7570",MXN,2013,"345,93"
8,"1,0000",USD,2013,"4.454,00"
8,"98,4100",JPY,2013,"45,26"
8,"1,5500",GBP,2013,"6.903,70"
8,"0,9312",CHF,2013,"4.783,08"
8,"6,5970",SEK,2013,"675,16"
8,"5,6410",DKK,2013,"789,58"
8,"6,0988",NOK,2013,"730,31"
8,"2,3571",BRL,2013,"1.889,61"
8,"5,6600",ARS,2013,"786,93"
8,"1,0510",CAD,2013,"4.237,87"
8,"10,3275",ZAR,2013,"431,28"
8,"1,5162",SDR,2013,"6.753,15"
8,"1.405,7600",XAU,2013,"6.261.255,04"
8,"6,2842",VEF,2013,"708,76"
8,"511,6200",CLP,2013,"8,71"
8,"1,3221",EUR,2013,"5.888,63"
8,"22,2300",UYU,2013,"200,36"
8,"0,8925",AUD,2013,"3.975,20"
8,"6,1203",CNY,2013,"727,74"
8,"1.943,8500",COP,2013,"2,29"
8,"13,2932",MXN,2013,"335,06"
9,"1,0000",USD,2013,"4.439,00"
9,"98,2100",JPY,2013,"45,20"
9,"1,6131",GBP,2013,"7.160,55"
9,"0,9058",CHF,2013,"4.900,64"
9,"6,4230",SEK,2013,"691,11"
9,"5,5142",DKK,2013,"805,01"
9,"5,9967",NOK,2013,"740,24"
9,"2,2600",BRL,2013,"1.964,16"
9,"5,7890",ARS,2013,"766,80"
9,"1,0306",CAD,2013,"4.307,20"
9,"10,0800",ZAR,2013,"440,38"
9,"1,5326",SDR,2013,"6.803,21"
9,"1.337,2600",XAU,2013,"5.936.097,14"
9,"6,2842",VEF,2013,"706,37"
9,"503,8500",CLP,2013,"8,81"
9,"1,3522",EUR,2013,"6.002,42"
9,"21,6500",UYU,2013,"205,03"
9,"0,9314",AUD,2013,"4.134,48"
9,"6,1179",CNY,2013,"725,58"
9,"1.914,0400",COP,2013,"2,32"
9,"13,1640",MXN,2013,"337,21"
10,"1,0000",USD,2013,"4.433,00"
10,"98,2000",JPY,2013,"45,14"
10,"1,6068",GBP,2013,"7.122,94"
10,"0,8964",CHF,2013,"4.945,34"
10,"6,3750",SEK,2013,"695,37"
10,"5,4174",DKK,2013,"818,29"
10,"5,8801",NOK,2013,"753,90"
10,"2,1826",BRL,2013,"2.031,06"
10,"5,9025",ARS,2013,"751,04"
10,"1,0464",CAD,2013,"4.236,43"
10,"9,8085",ZAR,2013,"451,95"
10,"1,5435",SDR,2013,"6.842,34"
10,"1.354,1600",XAU,2013,"6.002.991,28"
10,"6,2842",VEF,2013,"705,42"
10,"506,8900",CLP,2013,"8,75"
10,"1,3766",EUR,2013,"6.102,47"
10,"21,3700",UYU,2013,"207,44"
10,"0,9494",AUD,2013,"4.208,69"
10,"6,0936",CNY,2013,"727,48"
10,"1.882,6000",COP,2013,"2,35"
10,"12,8480",MXN,2013,"345,03"
11,"1,0000",USD,2013,"4.412,00"
11,"102,2300",JPY,2013,"43,16"
11,"1,6349",GBP,2013,"7.213,18"
11,"0,9054",CHF,2013,"4.872,98"
11,"6,5557",SEK,2013,"673,00"
11,"5,4821",DKK,2013,"804,80"
11,"6,0929",NOK,2013,"724,12"
11,"2,3215",BRL,2013,"1.900,50"
11,"6,1175",ARS,2013,"721,21"
11,"1,0587",CAD,2013,"4.167,38"
11,"10,2029",ZAR,2013,"432,43"
11,"1,5352",SDR,2013,"6.773,30"
11,"1.244,7000",XAU,2013,"5.491.616,40"
11,"6,2842",VEF,2013,"702,08"
11,"528,0000",CLP,2013,"8,36"
11,"1,3604",EUR,2013,"6.002,08"
11,"21,0500",UYU,2013,"209,60"
11,"0,9093",AUD,2013,"4.011,83"
11,"6,0921",CNY,2013,"724,22"
11,"1.927,3900",COP,2013,"2,29"
11,"13,0803",MXN,2013,"337,30"
12,"1,0000",USD,2013,"4.585,00"
12,"105,0100",JPY,2013,"43,66"
12,"1,6526",GBP,2013,"7.577,17"
12,"0,8860",CHF,2013,"5.174,94"
12,"6,4228",SEK,2013,"713,86"
12,"5,3979",DKK,2013,"849,40"
12,"6,0719",NOK,2013,"755,12"
12,"2,3575",BRL,2013,"1.944,86"
12,"6,5250",ARS,2013,"702,68"
12,"1,0654",CAD,2013,"4.303,55"
12,"10,4420",ZAR,2013,"439,09"
12,"1,5452",SDR,2013,"7.084,74"
12,"1.206,3000",XAU,2013,"5.530.885,50"
12,"6,2842",VEF,2013,"729,61"
12,"525,5800",CLP,2013,"8,72"
12,"1,3818",EUR,2013,"6.335,55"
12,"21,1000",UYU,2013,"217,30"
12,"0,8917",AUD,2013,"4.088,44"
12,"6,0617",CNY,2013,"756,39"
12,"1.922,7400",COP,2013,"2,38"
12,"13,0425",MXN,2013,"351,54"
1,"1,0000",USD,2014,"4.684,00"
1,"102,8400",JPY,2014,"45,55"
1,"1,6484",GBP,2014,"7.721,11"
1,"0,9042",CHF,2014,"5.180,27"
1,"6,5284",SEK,2014,"717,48"
1,"5,5062",DKK,2014,"850,68"
1,"6,2466",NOK,2014,"749,85"
1,"2,4122",BRL,2014,"1.941,80"
1,"8,0150",ARS,2014,"584,40"
1,"1,1169",CAD,2014,"4.193,75"
1,"11,1530",ZAR,2014,"419,98"
1,"1,5363",SDR,2014,"7.196,03"
1,"1.242,0100",XAU,2014,"5.817.574,84"
1,"6,2842",VEF,2014,"745,36"
1,"547,6300",CLP,2014,"8,55"
1,"1,3547",EUR,2014,"6.345,41"
1,"21,4500",UYU,2014,"218,37"
1,"0,8770",AUD,2014,"4.107,87"
1,"6,0600",CNY,2014,"772,94"
1,"2.001,4500",COP,2014,"2,34"
1,"13,3100",MXN,2014,"351,92"
2,"1,0000",USD,2014,"4.430,00"
2,"102,1700",JPY,2014,"43,36"
2,"1,6680",GBP,2014,"7.389,24"
2,"0,8879",CHF,2014,"4.989,30"
2,"6,5180",SEK,2014,"679,66"
2,"5,4419",DKK,2014,"814,05"
2,"6,0415",NOK,2014,"733,26"
2,"2,3328",BRL,2014,"1.899,01"
2,"7,8910",ARS,2014,"561,40"
2,"1,1142",CAD,2014,"3.975,95"
2,"10,6770",ZAR,2014,"414,91"
2,"1,5414",SDR,2014,"6.828,40"
2,"1.332,3600",XAU,2014,"5.902.354,80"
2,"6,2842",VEF,2014,"704,94"
2,"561,8900",CLP,2014,"7,88"
2,"1,3711",EUR,2014,"6.073,97"
2,"22,4300",UYU,2014,"197,50"
2,"0,8955",AUD,2014,"3.967,07"
2,"6,1279",CNY,2014,"722,92"
2,"2.051,1400",COP,2014,"2,16"
2,"13,3057",MXN,2014,"332,94"
3,"1,0000",USD,2014,"4.437,00"
3,"102,8400",JPY,2014,"43,14"
3,"1,6633",GBP,2014,"7.380,06"
3,"0,8867",CHF,2014,"5.003,95"
3,"6,4977",SEK,2014,"682,86"
3,"5,4297",DKK,2014,"817,17"
3,"6,0054",NOK,2014,"738,84"
3,"2,2605",BRL,2014,"1.962,84"
3,"7,9986",ARS,2014,"554,72"
3,"1,1072",CAD,2014,"4.007,41"
3,"10,5815",ZAR,2014,"419,32"
3,"1,5438",SDR,2014,"6.849,84"
3,"1.292,8000",XAU,2014,"5.736.153,60"
